source,destination,amount,timestamp,channel,is_suspicious
ACC_N_32236,ACC_N_33893,6297.03,2026-04-03T15:31:08.149Z,Live,False
ACC_N_52746,ACC_N_91514,862.29,2026-04-03T15:31:09.073Z,Live,False
ACC_N_40757,ACC_N_83333,174.84,2026-04-03T15:31:10.367Z,Live,False
ACC_N_43011,ACC_N_54854,1064.05,2026-04-03T15:31:12.216Z,Live,False
ACC_N_62401,ACC_N_80619,299.84,2026-04-03T15:31:13.428Z,Live,False
ACC_N_74153,ACC_N_5307,117.89,2026-04-03T15:31:15.249Z,Live,False
ACC_N_87133,ACC_N_69671,6599.63,2026-04-03T15:31:17.008Z,Live,False
ACC_N_17252,ACC_N_98317,4128.71,2026-04-03T15:31:18.99Z,Live,True
ACC_N_60756,ACC_N_73688,2353.37,2026-04-03T15:31:20.193Z,Live,False
ACC_N_34016,ACC_N_19259,4331.71,2026-04-03T15:31:22.176Z,Live,True
ACC_N_85759,ACC_N_87251,5034.7,2026-04-03T15:31:22.697Z,Live,False
ACC_N_79648,ACC_N_24887,7543.08,2026-04-03T15:31:23.567Z,Live,False
ACC_N_68361,ACC_N_10616,9370.15,2026-04-03T15:31:25.242Z,Live,False
ACC_N_87925,ACC_N_95695,2422.71,2026-04-03T15:31:26.571Z,Live,False
ACC_N_96642,ACC_N_28808,8522.01,2026-04-03T15:31:27.302Z,Live,False
ACC_N_96618,ACC_N_28831,8202.11,2026-04-03T15:31:28.866Z,Live,False
ACC_N_90239,ACC_N_34645,2093.49,2026-04-03T15:31:30.709Z,Live,False
ACC_N_88716,ACC_N_92855,7224.04,2026-04-03T15:31:31.592Z,Live,False
ACC_N_13277,ACC_N_95574,3591.58,2026-04-03T15:31:32.51Z,Live,False
ACC_N_41581,ACC_N_35776,4817.41,2026-04-03T15:31:34.638Z,Live,False
ACC_N_90436,ACC_N_48185,2622.88,2026-04-03T15:31:36.531Z,Live,False
ACC_N_51156,ACC_N_22820,1243.07,2026-04-03T15:31:37.058Z,Live,True
ACC_N_43918,ACC_N_23377,858.37,2026-04-03T15:31:38.602Z,Live,True
ACC_N_47334,ACC_N_10337,3189.39,2026-04-03T15:31:39.431Z,Live,False
ACC_N_78443,ACC_N_18643,5086.23,2026-04-03T15:31:41.906Z,Live,False
ACC_N_32341,ACC_N_58105,1818.49,2026-04-03T15:31:43.512Z,Live,False
ACC_N_78542,ACC_N_93029,1759.15,2026-04-03T15:31:44.166Z,Live,False
ACC_N_4105,ACC_N_58232,8990.19,2026-04-03T15:31:46.51Z,Live,False
ACC_N_91865,ACC_N_17434,9238.07,2026-04-03T15:31:48.033Z,Live,False
ACC_N_57255,ACC_N_97141,4642.4,2026-04-03T15:31:50.439Z,Live,True
ACC_N_98486,ACC_N_94490,3450.54,2026-04-03T15:31:52.284Z,Live,False
ACC_N_68632,ACC_N_18164,315.87,2026-04-03T15:31:53.611Z,Live,False
ACC_N_5486,ACC_N_74194,1746.39,2026-04-03T15:31:54.613Z,Live,False
ACC_N_8328,ACC_N_29606,6723.94,2026-04-03T15:31:56.49Z,Live,False
ACC_N_43883,ACC_N_18596,8253.07,2026-04-03T15:31:58.437Z,Live,False
ACC_N_69250,ACC_N_7103,7407.24,2026-04-03T15:32:00.379Z,Live,False
ACC_N_98625,ACC_N_65637,7568.2,2026-04-03T15:32:01.318Z,Live,False
ACC_N_23006,ACC_N_77113,7519.24,2026-04-03T15:32:04.781Z,Live,False
ACC_N_96471,ACC_N_63279,8684.22,2026-04-03T15:32:07.2Z,Live,False
ACC_N_21834,ACC_N_31448,7710.72,2026-04-03T15:32:08.049Z,Live,False
ACC_N_58021,ACC_N_34452,2957.65,2026-04-03T15:32:09.941Z,Live,False
ACC_N_2442,ACC_N_93312,8207.69,2026-04-03T15:32:12.369Z,Live,False
ACC_N_98966,ACC_N_24955,4362.41,2026-04-03T15:32:14.21Z,Live,False
ACC_N_55433,ACC_N_2309,4280.93,2026-04-03T15:32:15.45Z,Live,True
ACC_N_78773,ACC_N_73868,3871.73,2026-04-03T15:32:16.486Z,Live,False
ACC_N_25127,ACC_N_92807,7731.17,2026-04-03T15:32:18.705Z,Live,False
ACC_N_34853,ACC_N_97212,3462.34,2026-04-03T15:32:19.434Z,Live,False
ACC_N_71459,ACC_N_55948,6290.63,2026-04-03T15:32:21.682Z,Live,False
ACC_N_20603,ACC_N_50373,9837.14,2026-04-03T15:32:23.756Z,Live,False
ACC_N_27130,ACC_N_90907,539.01,2026-04-03T15:32:26.209Z,Live,False
ACC_N_58480,ACC_N_99480,6351.64,2026-04-03T15:32:28.67Z,Live,False
ACC_N_3837,ACC_N_31431,8855.14,2026-04-03T15:32:30.896Z,Live,False
ACC_N_11001,ACC_N_31409,2089.81,2026-04-03T15:32:33.19Z,Live,False
ACC_N_61848,ACC_N_10920,7659.83,2026-04-03T15:32:35.367Z,Live,False
ACC_N_52780,ACC_N_38824,2278.7,2026-04-03T15:32:37.106Z,Live,False
ACC_N_91772,ACC_N_4478,7366.24,2026-04-03T15:32:39.285Z,Live,False
ACC_N_3453,ACC_N_84898,1389.94,2026-04-03T15:32:40.535Z,Live,False
ACC_N_57661,ACC_N_88429,6289.87,2026-04-03T15:32:41.126Z,Live,False
ACC_N_65864,ACC_N_39066,1596.85,2026-04-03T15:32:43.602Z,Live,True
ACC_N_55233,ACC_N_18278,7165.05,2026-04-03T15:32:45.876Z,Live,False
ACC_N_76091,ACC_N_28860,8268.12,2026-04-03T15:32:47.209Z,Live,False
ACC_N_50442,ACC_N_71208,2389.84,2026-04-03T15:32:47.976Z,Live,False
ACC_N_59061,ACC_N_68918,8076.9,2026-04-03T15:32:49.135Z,Live,True
ACC_N_18459,ACC_N_91371,8619.38,2026-04-03T15:32:51.013Z,Live,True
ACC_N_13936,ACC_N_25657,8759.44,2026-04-03T15:32:52.163Z,Live,False
ACC_N_67431,ACC_N_95609,4933.4,2026-04-03T15:32:52.875Z,Live,False
ACC_N_90590,ACC_N_93637,2235.8,2026-04-03T15:32:53.733Z,Live,False
ACC_N_4385,ACC_N_40630,9858.44,2026-04-03T15:32:54.454Z,Live,False
ACC_N_42547,ACC_N_60143,7503.3,2026-04-03T15:32:56.516Z,Live,False
ACC_N_58221,ACC_N_28465,7252.69,2026-04-03T15:32:57.031Z,Live,False
ACC_N_70430,ACC_N_955,3892.42,2026-04-03T15:32:59.369Z,Live,True
ACC_N_59029,ACC_N_58521,6110.69,2026-04-03T15:33:00.406Z,Live,True
ACC_N_93805,ACC_N_69267,776.98,2026-04-03T15:33:01.528Z,Live,False
ACC_N_16409,ACC_N_70268,1775.96,2026-04-03T15:33:03.076Z,Live,False
ACC_N_98326,ACC_N_17556,2072.72,2026-04-03T15:33:04.294Z,Live,False
ACC_N_61238,ACC_N_49444,830.58,2026-04-03T15:33:05.099Z,Live,False
ACC_N_94753,ACC_N_88983,4641.73,2026-04-03T15:33:07.468Z,Live,False
ACC_N_30830,ACC_N_88330,5736.65,2026-04-03T15:33:09.098Z,Live,False
ACC_N_16214,ACC_N_81633,6501.13,2026-04-03T15:33:10.336Z,Live,False
ACC_N_92558,ACC_N_14854,6392.7,2026-04-03T15:33:11.438Z,Live,False
ACC_N_42559,ACC_N_43477,6623.99,2026-04-03T15:33:13.329Z,Live,False
ACC_N_19555,ACC_N_97330,8230.63,2026-04-03T15:33:15.64Z,Live,False
ACC_N_72231,ACC_N_32734,150.71,2026-04-03T15:33:17.155Z,Live,False
ACC_N_89450,ACC_N_5064,6810.21,2026-04-03T15:33:19.233Z,Live,False
ACC_N_86300,ACC_N_53357,9820.43,2026-04-03T15:33:20.71Z,Live,False
ACC_N_77724,ACC_N_72958,2335.66,2026-04-03T15:33:22.931Z,Live,False
ACC_N_38415,ACC_N_37091,9532.35,2026-04-03T15:33:25.161Z,Live,False
ACC_N_84207,ACC_N_96575,3951.9,2026-04-03T15:33:27.097Z,Live,False
ACC_N_62493,ACC_N_65411,8270.78,2026-04-03T15:33:29.097Z,Live,False
ACC_N_84437,ACC_N_31145,2337.97,2026-04-03T15:33:31.281Z,Live,False
ACC_N_92157,ACC_N_60453,4370.8,2026-04-03T15:39:37.596Z,Live,False
ACC_N_51571,ACC_N_92675,6961.74,2026-04-03T15:39:38.422Z,Live,False
ACC_N_88451,ACC_N_20962,4539.23,2026-04-03T15:39:39.702Z,Live,False
ACC_N_95381,ACC_N_35949,8554.53,2026-04-03T15:39:42.02Z,Live,False
ACC_N_58966,ACC_N_10210,3019.97,2026-04-03T15:39:44.215Z,Live,False
ACC_N_70710,ACC_N_74305,5858.45,2026-04-03T15:39:45.594Z,Live,False
ACC_N_86001,ACC_N_66253,5541.25,2026-04-03T15:39:47.357Z,Live,False
ACC_N_52306,ACC_N_97192,9714.74,2026-04-03T15:39:49.108Z,Live,False
ACC_N_46909,ACC_N_96361,5457.28,2026-04-03T15:39:50.79Z,Live,False
ACC_N_65258,ACC_N_6297,4799.11,2026-04-03T15:39:51.457Z,Live,True
ACC_N_15134,ACC_N_71887,1251.39,2026-04-03T15:39:52.432Z,Live,False
ACC_N_95097,ACC_N_6805,419.98,2026-04-03T15:39:53.668Z,Live,False
ACC_N_99144,ACC_N_95543,3937.72,2026-04-03T15:39:54.468Z,Live,False
ACC_N_84301,ACC_N_42925,6403.55,2026-04-03T15:39:55.182Z,Live,False
ACC_N_73577,ACC_N_38752,71.51,2026-04-03T15:39:57.111Z,Live,False
ACC_N_70734,ACC_N_76910,6587.19,2026-04-03T15:39:59.521Z,Live,False
ACC_N_3194,ACC_N_93784,8385.15,2026-04-03T15:40:01.012Z,Live,False
ACC_N_55425,ACC_N_55033,6641.7,2026-04-03T15:40:02.994Z,Live,False
ACC_N_22519,ACC_N_85267,204.6,2026-04-03T15:42:07.815Z,Live,False
ACC_N_79992,ACC_N_88860,4448.16,2026-04-03T15:42:09.293Z,Live,False
ACC_N_86795,ACC_N_29910,2675.22,2026-04-03T15:42:10.341Z,Live,False
ACC_N_90031,ACC_N_12454,5652.77,2026-04-03T15:42:11.719Z,Live,False
ACC_N_41827,ACC_N_17786,2754.52,2026-04-03T15:42:12.817Z,Live,True
ACC_N_36140,ACC_N_46487,5805.23,2026-04-03T15:42:13.904Z,Live,False
ACC_N_70214,ACC_N_3228,2971.76,2026-04-03T15:42:16.304Z,Live,False
ACC_N_63261,ACC_N_60120,4836.08,2026-04-03T15:42:21.938Z,Live,False
ACC_N_16229,ACC_N_18398,2029.17,2026-04-03T15:42:23.599Z,Live,False
ACC_N_62570,ACC_N_25686,8231.74,2026-04-03T15:42:25.355Z,Live,False
ACC_N_35331,ACC_N_12155,7134.25,2026-04-03T15:42:27.475Z,Live,False
ACC_N_61839,ACC_N_89515,3603.0,2026-04-03T15:42:28.284Z,Live,False
ACC_N_39177,ACC_N_81894,1453.35,2026-04-03T15:50:38.544Z,Live,False
ACC_N_84220,ACC_N_2735,2581.5,2026-04-03T15:50:39.455Z,Live,False
ACC_N_84257,ACC_N_29230,5266.4,2026-04-03T15:50:40.384Z,Live,True
ACC_N_26946,ACC_N_92881,6249.55,2026-04-03T15:50:42.74Z,Live,False
ACC_N_1556,ACC_N_25396,3910.52,2026-04-03T15:50:44.091Z,Live,False
ACC_N_99117,ACC_N_85543,7877.25,2026-04-03T15:50:45.591Z,Live,True
ACC_N_25833,ACC_N_772,7218.82,2026-04-03T15:50:46.428Z,Live,False
ACC_N_91659,ACC_N_97606,2756.16,2026-04-03T15:50:47.675Z,Live,False
ACC_N_89780,ACC_N_92555,3103.79,2026-04-03T15:50:48.544Z,Live,False
ACC_N_64880,ACC_N_56334,3565.94,2026-04-03T15:50:49.792Z,Live,False
ACC_N_6491,ACC_N_37586,9307.9,2026-04-03T15:50:51.513Z,Live,False
ACC_N_36901,ACC_N_6519,6542.4,2026-04-03T15:50:52.457Z,Live,False
ACC_N_84152,ACC_N_74341,8884.54,2026-04-03T15:50:54.229Z,Live,False
ACC_N_92001,ACC_N_96526,2966.59,2026-04-03T15:50:55.378Z,Live,False
ACC_N_8133,ACC_N_51308,4931.5,2026-04-03T15:50:57.526Z,Live,False
ACC_N_97652,ACC_N_17722,6824.37,2026-04-03T15:51:00.333Z,Live,False
ACC_N_50575,ACC_N_12944,2926.73,2026-04-03T15:51:01.826Z,Live,True
ACC_N_76321,ACC_N_20155,3689.69,2026-04-03T15:51:05.333Z,Live,True
ACC_N_80781,ACC_N_45068,2396.31,2026-04-03T15:51:06.748Z,Live,False
ACC_N_45439,ACC_N_99105,4774.8,2026-04-03T15:51:08.027Z,Live,False
ACC_N_96127,ACC_N_10912,8611.15,2026-04-03T15:51:09.071Z,Live,False
ACC_N_19515,ACC_N_78671,4122.08,2026-04-03T15:51:15.766Z,Live,False
ACC_N_29640,ACC_N_73762,3274.02,2026-04-03T15:51:17.571Z,Live,True
ACC_N_86085,ACC_N_98093,2193.79,2026-04-03T15:51:19.894Z,Live,False
ACC_N_90502,ACC_N_63928,8588.51,2026-04-03T15:51:21.813Z,Live,False
ACC_N_76349,ACC_N_66626,9972.05,2026-04-03T15:51:23.345Z,Live,False
ACC_N_60655,ACC_N_3893,5243.34,2026-04-03T15:51:24.761Z,Live,False
ACC_N_97526,ACC_N_97517,6340.18,2026-04-03T15:51:27.082Z,Live,False
ACC_N_53793,ACC_N_56993,2931.5,2026-04-03T15:51:29.535Z,Live,False
ACC_N_88136,ACC_N_44165,2483.25,2026-04-03T15:51:31.937Z,Live,False
ACC_N_76799,ACC_N_94220,1176.77,2026-04-03T15:51:34.329Z,Live,False
ACC_N_43091,ACC_N_74794,6164.36,2026-04-03T15:51:36.611Z,Live,True
ACC_N_26615,ACC_N_65635,9776.72,2026-04-03T15:51:37.271Z,Live,True
ACC_N_7171,ACC_N_81087,1212.25,2026-04-03T15:51:39.723Z,Live,True
ACC_N_69839,ACC_N_25375,2483.0,2026-04-03T15:51:42.041Z,Live,False
ACC_N_60078,ACC_N_57656,6318.45,2026-04-03T15:51:42.968Z,Live,False
ACC_N_86340,ACC_N_62738,8290.0,2026-04-03T15:51:43.649Z,Live,False
ACC_N_88097,ACC_N_12948,7795.81,2026-04-03T15:51:45.986Z,Live,False
ACC_N_37645,ACC_N_93305,3291.35,2026-04-03T15:51:47.63Z,Live,False
ACC_N_86137,ACC_N_68956,4116.75,2026-04-03T15:51:49.293Z,Live,False
ACC_N_5249,ACC_N_57536,333.15,2026-04-03T15:51:52.92Z,Live,False
ACC_N_56480,ACC_N_9753,4643.46,2026-04-03T15:51:54.087Z,Live,False
ACC_N_48106,ACC_N_9753,5058.09,2026-04-03T21:24:47.957993,Live,False
ACC_N_38700,ACC_N_92974,584.76,2026-04-03T15:51:55.958Z,Live,False
ACC_N_29389,ACC_N_97187,5402.55,2026-04-03T15:51:57.113Z,Live,False
ACC_N_23773,ACC_N_20450,1538.74,2026-04-03T15:51:59.152Z,Live,False
ACC_N_16138,ACC_N_62088,859.95,2026-04-03T15:52:01.242Z,Live,False
ACC_N_17538,ACC_N_50561,8482.48,2026-04-03T15:52:02.468Z,Live,False
ACC_N_41861,ACC_N_39618,7384.49,2026-04-03T15:52:03.86Z,Live,False
ACC_N_87914,ACC_N_59836,8699.32,2026-04-03T15:52:05.852Z,Live,False
ACC_N_83300,ACC_N_66478,9609.11,2026-04-03T15:52:08.163Z,Live,False
ACC_N_52977,ACC_N_65792,9444.23,2026-04-03T15:52:09.545Z,Live,False
ACC_N_54552,ACC_N_88690,4343.35,2026-04-03T15:52:11.643Z,Live,False
ACC_N_21008,ACC_N_3584,8048.77,2026-04-03T15:52:12.319Z,Live,False
ACC_N_72042,ACC_N_63200,906.04,2026-04-03T15:52:13.628Z,Live,False
ACC_N_86468,ACC_N_63633,7931.61,2026-04-03T15:52:14.962Z,Live,False
ACC_N_38532,ACC_N_81966,1451.91,2026-04-03T15:52:16.977Z,Live,False
ACC_N_24177,ACC_N_74465,956.81,2026-04-03T15:52:18.947Z,Live,False
ACC_N_2209,ACC_N_63512,5813.24,2026-04-03T15:52:19.75Z,Live,False
ACC_N_89609,ACC_N_75445,2297.98,2026-04-03T15:52:20.728Z,Live,False
ACC_N_1091,ACC_N_69758,4436.07,2026-04-03T15:52:21.681Z,Live,False
ACC_N_50027,ACC_N_45715,4888.78,2026-04-03T15:52:22.577Z,Live,False
ACC_N_10597,ACC_N_13970,868.27,2026-04-03T15:52:23.12Z,Live,False
ACC_N_98317,ACC_N_46318,6692.79,2026-04-03T15:52:23.906Z,Live,False
ACC_N_7933,ACC_N_79865,6974.88,2026-04-03T15:52:24.687Z,Live,False
ACC_N_77790,ACC_N_48158,912.52,2026-04-03T15:52:25.963Z,Live,False
ACC_N_3790,ACC_N_76969,274.55,2026-04-03T15:52:27.728Z,Live,False
ACC_N_80602,ACC_N_13021,9787.38,2026-04-03T15:52:29.369Z,Live,True
ACC_N_71903,ACC_N_83917,8631.34,2026-04-03T15:52:31.864Z,Live,False
ACC_N_60121,ACC_N_4998,9598.78,2026-04-03T15:52:34.158Z,Live,False
ACC_N_9493,ACC_N_27464,9810.37,2026-04-03T15:52:36.399Z,Live,False
ACC_N_37522,ACC_N_61619,3083.3,2026-04-03T15:52:38.705Z,Live,False
ACC_N_64519,ACC_N_55318,4607.29,2026-04-03T15:52:40.203Z,Live,False
ACC_N_16421,ACC_N_53332,6114.84,2026-04-03T15:52:41.089Z,Live,False
ACC_N_66424,ACC_N_53210,599.05,2026-04-03T15:52:41.846Z,Live,False
ACC_N_74524,ACC_N_76634,6494.71,2026-04-03T15:52:43.171Z,Live,False
ACC_N_92491,ACC_N_40760,8116.04,2026-04-03T15:52:44.936Z,Live,False
ACC_N_82526,ACC_N_8408,7467.29,2026-04-03T15:52:46.028Z,Live,False
ACC_N_15801,ACC_N_88982,4285.41,2026-04-03T15:52:48.302Z,Live,True
ACC_N_83233,ACC_N_11737,3749.2,2026-04-03T15:52:50.806Z,Live,False
ACC_N_12974,ACC_N_15503,8546.13,2026-04-03T15:52:51.562Z,Live,False
ACC_N_91093,ACC_N_46856,9001.67,2026-04-03T15:52:53.905Z,Live,True
ACC_N_96821,ACC_N_66489,1466.85,2026-04-03T15:52:55.639Z,Live,False
ACC_N_69009,ACC_N_6550,6470.86,2026-04-03T15:52:58.105Z,Live,False
ACC_N_90540,ACC_N_38795,7340.93,2026-04-03T15:52:58.948Z,Live,True
ACC_N_99438,ACC_N_46984,1780.96,2026-04-03T15:53:00.264Z,Live,False
ACC_N_41823,ACC_N_74121,191.1,2026-04-03T15:53:03.976Z,Live,False
ACC_N_41149,ACC_N_14747,8757.61,2026-04-03T15:53:04.761Z,Live,False
ACC_N_11563,ACC_N_87459,7376.84,2026-04-03T15:53:05.906Z,Live,False
ACC_N_74131,ACC_N_92513,6316.92,2026-04-03T15:53:06.871Z,Live,True
ACC_N_46544,ACC_N_6463,8402.42,2026-04-03T15:53:09.097Z,Live,False
ACC_N_89190,ACC_N_36796,9705.64,2026-04-03T15:53:10.844Z,Live,False
ACC_N_51491,ACC_N_78308,152.7,2026-04-03T15:53:12.983Z,Live,False
ACC_N_89271,ACC_N_67292,4068.16,2026-04-03T15:53:13.66Z,Live,False
ACC_N_72031,ACC_N_9141,4372.15,2026-04-03T15:53:15.77Z,Live,False
ACC_N_96107,ACC_N_63817,9831.13,2026-04-03T15:53:17.338Z,Live,False
ACC_N_40690,ACC_N_17555,9524.43,2026-04-03T21:23:35.437655,Live,False
ACC_N_90882,ACC_N_53138,1322.41,2026-04-03T21:23:39.158673,Live,False
ACC_N_36320,ACC_N_40775,8124.73,2026-04-03T21:23:44.401346,Live,True
ACC_N_27331,ACC_N_71934,1418.19,2026-04-03T21:23:47.010966,Live,False
ACC_N_14883,ACC_N_92845,8879.21,2026-04-03T21:23:47.552866,Live,False
ACC_N_39736,ACC_N_10538,1640.51,2026-04-03T21:23:49.479587,Live,False
ACC_N_18226,ACC_N_7382,2041.83,2026-04-03T21:23:50.160823,Live,True
ACC_N_53317,ACC_N_37048,6422.41,2026-04-03T21:23:51.260043,Live,True
ACC_N_90892,ACC_N_55138,4083.47,2026-04-03T21:23:52.317144,Live,False
ACC_N_10106,ACC_N_67330,2467.52,2026-04-03T21:23:52.943046,Live,False
ACC_N_50635,ACC_N_48341,9808.26,2026-04-03T21:23:54.544683,Live,False
ACC_N_2491,ACC_N_59155,4537.56,2026-04-03T21:23:57.008123,Live,True
ACC_N_99887,ACC_N_5194,1560.9,2026-04-03T21:23:58.596863,Live,False
ACC_N_8008,ACC_N_2100,4809.14,2026-04-03T21:23:59.936536,Live,False
ACC_N_16647,ACC_N_74401,9116.69,2026-04-03T21:24:01.818981,Live,False
ACC_N_66333,ACC_N_33686,5554.94,2026-04-03T21:24:05.830070,Live,True
ACC_N_1169,ACC_N_18175,7125.71,2026-04-03T21:24:07.309690,Live,False
ACC_N_1209,ACC_N_13897,628.25,2026-04-03T21:24:08.499918,Live,False
ACC_N_39463,ACC_N_44687,7436.25,2026-04-03T21:24:10.742204,Live,False
ACC_N_69462,ACC_N_87553,5085.61,2026-04-03T21:24:12.372853,Live,False
ACC_N_28862,ACC_N_68597,9016.45,2026-04-03T21:24:14.478255,Live,False
ACC_N_73732,ACC_N_56275,7855.36,2026-04-03T21:24:15.581851,Live,False
ACC_N_71024,ACC_N_40032,2672.45,2026-04-03T21:24:16.575893,Live,False
ACC_N_97602,ACC_N_86031,6582.05,2026-04-03T21:24:17.443847,Live,False
ACC_N_19680,ACC_N_66386,3833.63,2026-04-03T21:24:18.246046,Live,False
ACC_N_72910,ACC_N_38961,598.66,2026-04-03T21:24:20.534658,Live,False
ACC_N_11534,ACC_N_7884,5662.97,2026-04-03T21:24:23.545445,Live,False
ACC_N_6556,ACC_N_16433,4315.32,2026-04-03T21:24:27.620955,Live,False
ACC_N_64036,ACC_N_93590,6156.37,2026-04-03T21:24:28.414189,Live,False
ACC_N_93794,ACC_N_93534,1686.81,2026-04-03T21:24:29.081460,Live,False
ACC_N_77108,ACC_N_35388,2613.12,2026-04-03T21:24:33.379388,Live,False
ACC_N_3428,ACC_N_41991,6116.47,2026-04-03T21:24:37.371415,Live,False
ACC_N_63740,ACC_N_45253,479.08,2026-04-03T21:24:38.400909,Live,False
ACC_N_60108,ACC_N_90577,2149.61,2026-04-03T21:24:39.082661,Live,False
ACC_N_40085,ACC_N_87471,8446.04,2026-04-03T21:24:41.510880,Live,False
ACC_N_18910,ACC_N_33546,6291.67,2026-04-03T21:24:42.708127,Live,False
ACC_N_44586,ACC_N_70284,2760.27,2026-04-03T21:24:44.968429,Live,False
ACC_N_24241,ACC_N_55118,1467.04,2026-04-03T21:24:46.151326,Live,False
ACC_N_35734,ACC_N_81851,1224.71,2026-04-03T21:24:47.177680,Live,False
ACC_N_21664,ACC_N_51544,2337.19,2026-04-03T21:24:48.625274,Live,False
ACC_N_82987,ACC_N_38357,5532.76,2026-04-03T21:24:49.313908,Live,False
ACC_N_96441,ACC_N_12043,3003.28,2026-04-03T21:24:50.750889,Live,False
ACC_N_99037,ACC_N_55387,3050.31,2026-04-03T21:24:51.696192,Live,False
ACC_N_49254,ACC_N_17144,6409.74,2026-04-03T21:24:53.089033,Live,False
ACC_N_4033,ACC_N_84624,7823.83,2026-04-03T21:24:54.271818,Live,False
ACC_N_4592,ACC_N_99862,3667.97,2026-04-03T21:24:54.932098,Live,False
ACC_N_94304,ACC_N_76413,3896.93,2026-04-03T21:24:57.213316,Live,False
ACC_N_99056,ACC_N_33351,6249.06,2026-04-03T21:24:57.839085,Live,True
ACC_N_58590,ACC_N_96693,9117.65,2026-04-03T21:24:58.360820,Live,False
ACC_N_73494,ACC_N_71131,5930.86,2026-04-03T21:25:00.384549,Live,False
ACC_N_59554,ACC_N_3303,6384.84,2026-04-03T21:25:02.491843,Live,False
ACC_N_56696,ACC_N_96794,59.09,2026-04-03T21:25:03.848295,Live,False
ACC_N_8359,ACC_N_93170,2147.77,2026-04-03T21:25:05.357792,Live,False
ACC_N_57671,ACC_N_16809,1417.84,2026-04-03T21:25:06.838783,Live,False
ACC_N_23042,ACC_N_91894,2043.66,2026-04-03T21:25:08.967047,Live,False
ACC_N_80581,ACC_N_78359,9856.28,2026-04-03T21:25:10.128158,Live,False
ACC_N_38223,ACC_N_7145,6398.97,2026-04-03T21:25:12.256385,Live,False
ACC_N_36094,ACC_N_17805,736.15,2026-04-03T21:25:14.725224,Live,False
ACC_N_10518,ACC_N_25053,3337.16,2026-04-03T21:25:15.977042,Live,False
ACC_N_62050,ACC_N_31984,1133.03,2026-04-03T21:25:18.188641,Live,False
ACC_N_93422,ACC_N_84773,6384.43,2026-04-03T21:25:20.650651,Live,False
ACC_N_82695,ACC_N_73515,2411.56,2026-04-03T21:25:22.285217,Live,False
ACC_N_91043,ACC_N_77877,137.2,2026-04-03T21:25:23.835794,Live,False
ACC_N_74418,ACC_N_9138,9452.18,2026-04-03T21:25:25.151884,Live,True
ACC_N_25309,ACC_N_64548,5470.52,2026-04-03T21:25:26.090111,Live,False
ACC_N_43020,ACC_N_91874,3303.33,2026-04-03T21:25:26.629713,Live,True
ACC_N_84496,ACC_N_69226,8426.46,2026-04-03T21:25:28.147702,Live,False
ACC_N_66799,ACC_N_46186,3919.76,2026-04-03T21:25:30.094987,Live,True
ACC_N_26091,ACC_N_29911,284.85,2026-04-03T21:25:32.240330,Live,False
ACC_N_30783,ACC_N_11523,4606.51,2026-04-03T21:25:33.913601,Live,False
ACC_N_33350,ACC_N_17355,8947.27,2026-04-03T21:25:35.206856,Live,False
ACC_N_28833,ACC_N_74473,4896.82,2026-04-03T21:25:36.842120,Live,False
ACC_N_85504,ACC_N_90956,402.65,2026-04-03T21:25:37.651554,Live,False
ACC_N_51976,ACC_N_91721,2296.81,2026-04-03T21:25:39.733093,Live,True
ACC_N_18256,ACC_N_60955,645.26,2026-04-03T21:25:41.591713,Live,True
ACC_N_67533,ACC_N_42409,5669.56,2026-04-03T21:25:43.232504,Live,False
ACC_N_69520,ACC_N_33581,1087.67,2026-04-03T21:25:43.886181,Live,False
ACC_N_71633,ACC_N_75560,9075.15,2026-04-03T21:25:46.257493,Live,False
ACC_N_98573,ACC_N_47832,4970.58,2026-04-03T21:25:47.412900,Live,False
ACC_N_25019,ACC_N_18246,6780.42,2026-04-03T21:25:48.934578,Live,False
ACC_N_61724,ACC_N_77283,5981.37,2026-04-03T21:25:51.360017,Live,False
ACC_N_24113,ACC_N_89252,251.89,2026-04-03T21:25:52.058501,Live,False
ACC_N_80182,ACC_N_24733,3343.72,2026-04-03T21:25:53.636443,Live,False
ACC_N_53358,ACC_N_79176,7964.35,2026-04-03T21:25:55.516745,Live,True
ACC_N_17958,ACC_N_36618,387.43,2026-04-03T21:25:56.346428,Live,False
ACC_N_30511,ACC_N_77973,6934.47,2026-04-03T21:25:57.078188,Live,False
ACC_N_53017,ACC_N_83997,2361.49,2026-04-03T21:25:57.828039,Live,False
ACC_N_2381,ACC_N_93409,1426.87,2026-04-03T21:25:59.602680,Live,False
ACC_N_22685,ACC_N_47714,3987.75,2026-04-03T21:26:01.289119,Live,False
ACC_N_69134,ACC_N_41202,5407.44,2026-04-03T21:26:03.646025,Live,False
ACC_N_30345,ACC_N_90191,2622.78,2026-04-03T21:26:04.521055,Live,False
ACC_N_70633,ACC_N_68899,9060.91,2026-04-03T21:26:05.582325,Live,False
ACC_N_39954,ACC_N_22439,907.3,2026-04-03T21:26:07.491997,Live,True
ACC_N_2651,ACC_N_26127,1609.59,2026-04-03T21:26:08.565527,Live,True
ACC_N_41727,ACC_N_27608,9057.46,2026-04-03T21:26:11.675800,Live,False
ACC_N_48727,ACC_N_60272,9941.14,2026-04-03T21:26:14.146310,Live,False
ACC_N_53334,ACC_N_44595,7277.4,2026-04-03T21:26:16.237873,Live,False
